region,species,year,abundance.all,abundance.hatch,abundance.nat
ak.west,pink,1963,0.337923,0,0.337923
ak.west,pink,1964,3.715581,0,3.715581
ak.west,pink,1965,0.120743,0,0.120743
ak.west,pink,1966,5.755398,0,5.755398
ak.west,pink,1967,0.255963,0,0.255963
ak.west,pink,1968,8.688613,0,8.688613
ak.west,pink,1969,0.582818,0,0.582818
ak.west,pink,1970,1.959688,0,1.959688
ak.west,pink,1971,0.103103,0,0.103103
ak.west,pink,1972,0.564194,0,0.564194
ak.west,pink,1973,0.346183,0,0.346183
ak.west,pink,1974,3.980989,0,3.980989
ak.west,pink,1975,0.287818,0,0.287818
ak.west,pink,1976,4.112,0,4.112
ak.west,pink,1977,0.349693,0,0.349693
ak.west,pink,1978,19.377108,0,19.377108
ak.west,pink,1979,1.001628,0,1.001628
ak.west,pink,1980,10.285345,0,10.285345
ak.west,pink,1981,1.33318,0,1.33318
ak.west,pink,1982,6.761003,0,6.761003
ak.west,pink,1983,0.526425,0,0.526425
ak.west,pink,1984,8.378174,0,8.378174
ak.west,pink,1985,0.191978,0,0.191978
ak.west,pink,1986,1.480043,0,1.480043
ak.west,pink,1987,0.1857295,0,0.1857295
ak.west,pink,1988,6.53865,0,6.53865
ak.west,pink,1989,0.204529,0,0.204529
ak.west,pink,1990,5.769809,0,5.769809
ak.west,pink,1991,0.187592,0,0.187592
ak.west,pink,1992,3.550377,0,3.550377
ak.west,pink,1993,0.967687,0,0.967687
ak.west,pink,1994,8.435934,0,8.435934
ak.west,pink,1995,0.1458515,0,0.1458515
ak.west,pink,1996,4.0284935,0,4.0284935
ak.west,pink,1997,0.26073,0,0.26073
ak.west,pink,1998,3.7888825,0,3.7888825
ak.west,pink,1999,0.1212955,0,0.1212955
ak.west,pink,2000,2.3746115,0,2.3746115
ak.west,pink,2001,0.136342,0,0.136342
ak.west,pink,2002,2.625897,0,2.625897
ak.west,pink,2003,0.6140795,0,0.6140795
ak.west,pink,2004,7.230080571,0,7.230080571
ak.west,pink,2005,2.641842409,0,2.641842409
ak.west,pink,2006,3.704526286,0,3.704526286
ak.west,pink,2007,0.152,0,0.152
ak.west,pink,2008,3.704526286,0,3.704526286
ak.west,pink,2009,0.152,0,0.152
ak.west,pink,2010,4.679192,0,4.679192
ak.west,pink,2011,0.152,0,0.152
ak.west,pink,2012,3.818682,0,3.818682
ak.west,pink,2013,0.152,0,0.152
ak.west,pink,2014,4.596326,0,4.596326
ak.west,pink,2015,0.152,0,0.152
ak.west,sockeye,1952,24.65678866,0,24.65678866
ak.west,sockeye,1953,12.7397882,0,12.7397882
ak.west,sockeye,1954,10.5337756,0,10.5337756
ak.west,sockeye,1955,10.24779102,0,10.24779102
ak.west,sockeye,1956,27.09658696,0,27.09658696
ak.west,sockeye,1957,20.16400252,0,20.16400252
ak.west,sockeye,1958,7.739509792,0,7.739509792
ak.west,sockeye,1959,15.00771249,0,15.00771249
ak.west,sockeye,1960,41.82916648,0,41.82916648
ak.west,sockeye,1961,25.69497187,0,25.69497187
ak.west,sockeye,1962,12.8978135,0,12.8978135
ak.west,sockeye,1963,9.0233185,0,9.0233185
ak.west,sockeye,1964,12.6928985,0,12.6928985
ak.west,sockeye,1965,61.6771005,0,61.6771005
ak.west,sockeye,1966,21.1052195,0,21.1052195
ak.west,sockeye,1967,12.6704615,0,12.6704615
ak.west,sockeye,1968,10.4672385,0,10.4672385
ak.west,sockeye,1969,23.3683815,0,23.3683815
ak.west,sockeye,1970,46.0425345,0,46.0425345
ak.west,sockeye,1971,19.6791295,0,19.6791295
ak.west,sockeye,1972,8.2170355,0,8.2170355
ak.west,sockeye,1973,4.3897985,0,4.3897985
ak.west,sockeye,1974,12.6677815,0,12.6677815
ak.west,sockeye,1975,26.9740685,0,26.9740685
ak.west,sockeye,1976,14.3898065,0,14.3898065
ak.west,sockeye,1977,12.1388505,0,12.1388505
ak.west,sockeye,1978,24.1630115,0,24.1630115
ak.west,sockeye,1979,46.1916335,0,46.1916335
ak.west,sockeye,1980,70.5222115,0,70.5222115
ak.west,sockeye,1981,41.263204,0,41.263204
ak.west,sockeye,1982,27.967256,0,27.967256
ak.west,sockeye,1983,52.015224,0,52.015224
ak.west,sockeye,1984,46.393189,0,46.393189
ak.west,sockeye,1985,44.201746,0,44.201746
ak.west,sockeye,1986,28.622266,0,28.622266
ak.west,sockeye,1987,30.758015,0,30.758015
ak.west,sockeye,1988,26.965807,0,26.965807
ak.west,sockeye,1989,49.618807,0,49.618807
ak.west,sockeye,1990,54.307512,0,54.307512
ak.west,sockeye,1991,49.089878,0,49.089878
ak.west,sockeye,1992,52.805006,0,52.805006
ak.west,sockeye,1993,61.33817,0,61.33817
ak.west,sockeye,1994,57.552971,0,57.552971
ak.west,sockeye,1995,69.028601,0,69.028601
ak.west,sockeye,1996,42.992018,0,42.992018
ak.west,sockeye,1997,24.089867,0,24.089867
ak.west,sockeye,1998,22.643598,0,22.643598
ak.west,sockeye,1999,46.482045,0,46.482045
ak.west,sockeye,2000,34.115503,0,34.115503
ak.west,sockeye,2001,26.547898,0,26.547898
ak.west,sockeye,2002,20.57329,0,20.57329
ak.west,sockeye,2003,29.759151,0,29.759151
ak.west,sockeye,2004,48.717615,0,48.717615
ak.west,sockeye,2005,45.193039,0,45.193039
ak.west,sockeye,2006,43.91531378,0,43.91531378
ak.west,sockeye,2007,45.40334739,0,45.40334739
ak.west,sockeye,2008,43.43661717,0,43.43661717
ak.west,sockeye,2009,43.25151057,0,43.25151057
ak.west,sockeye,2010,41.43381118,0,41.43381118
ak.west,sockeye,2011,31.91543219,0,31.91543219
ak.west,sockeye,2012,31.19312674,0,31.19312674
ak.west,sockeye,2013,26.32416933,0,26.32416933
ak.west,sockeye,2014,44.54441733,0,44.54441733
ak.west,sockeye,2015,62.333278,0,62.333278
bc.n,chum,1952,2.063324662,0,2.063324662
bc.n,chum,1953,3.247582206,0,3.247582206
bc.n,chum,1954,3.892184861,0,3.892184861
bc.n,chum,1955,1.253902249,0,1.253902249
bc.n,chum,1956,2.323164734,0,2.323164734
bc.n,chum,1957,2.993578801,0,2.993578801
bc.n,chum,1958,2.991270003,0,2.991270003
bc.n,chum,1959,1.2379197,0,1.2379197
bc.n,chum,1960,1.66561655,0,1.66561655
bc.n,chum,1961,1.793854004,0,1.793854004
bc.n,chum,1962,2.73630371,0,2.73630371
bc.n,chum,1963,2.689342252,0,2.689342252
bc.n,chum,1964,4.30434064,0,4.30434064
bc.n,chum,1965,1.627812803,0,1.627812803
bc.n,chum,1966,3.61090601,0,3.61090601
bc.n,chum,1967,2.514882921,0,2.514882921
bc.n,chum,1968,4.52049526,0,4.52049526
bc.n,chum,1969,1.798708592,0,1.798708592
bc.n,chum,1970,4.069678421,0,4.069678421
bc.n,chum,1971,2.174202876,0,2.174202876
bc.n,chum,1972,3.896274632,0,3.896274632
bc.n,chum,1973,4.741572725,0,4.741572725
bc.n,chum,1974,3.088028623,0,3.088028623
bc.n,chum,1975,1.204819132,0,1.204819132
bc.n,chum,1976,1.604885799,0,1.604885799
bc.n,chum,1977,1.809398726,0,1.809398726
bc.n,chum,1978,2.553969502,0,2.553969502
bc.n,chum,1979,1.499745504,0.017479569,1.482265935
bc.n,chum,1980,2.483467299,0.039268435,2.444198865
bc.n,chum,1981,1.887153075,0.106489133,1.780663942
bc.n,chum,1982,2.571403113,0.1715794,2.399823713
bc.n,chum,1983,1.750678516,0.137946677,1.61273184
bc.n,chum,1984,2.523293885,0.253615016,2.26967887
bc.n,chum,1985,4.15400993,0.363978625,3.790031305
bc.n,chum,1986,5.512739904,0.418663752,5.094076152
bc.n,chum,1987,3.044780615,0.319222033,2.725558582
bc.n,chum,1988,5.2361386,0.425833915,4.810304685
bc.n,chum,1989,2.652139638,0.48354148,2.168598158
bc.n,chum,1990,3.745000274,0.46929579,3.275704484
bc.n,chum,1991,2.489703729,0.455686685,2.034017044
bc.n,chum,1992,1.674177462,0.424245514,1.249931948
bc.n,chum,1993,2.287186939,0.365691069,1.92149587
bc.n,chum,1994,2.828027515,0.395977528,2.432049987
bc.n,chum,1995,3.308857831,0.464296631,2.8445612
bc.n,chum,1996,2.496511572,0.440949606,2.055561967
bc.n,chum,1997,2.141973637,0.42766806,1.714305577
bc.n,chum,1998,4.697794535,0.455458444,4.242336091
bc.n,chum,1999,2.522238292,0.465615646,2.056622646
bc.n,chum,2000,2.168830845,0.572435548,1.596395297
bc.n,chum,2001,2.626314995,0.560092901,2.066222094
bc.n,chum,2002,3.053637924,0.38747769,2.666160234
bc.n,chum,2003,4.45856962,0.53425905,3.92431057
bc.n,chum,2004,3.962921757,0.360103019,3.602818738
bc.n,chum,2005,2.402661174,0.277601344,2.12505983
bc.n,chum,2006,2.387522253,0.46626235,1.921259903
bc.n,chum,2007,1.578654768,0.459755099,1.118899669
bc.n,chum,2008,0.84921278,0.198661026,0.650551754
bc.n,chum,2009,1.378585885,0.360787397,1.017798488
bc.n,chum,2010,0.867456022,0.20944345,0.658012572
bc.n,chum,2011,1.977987863,0.132260062,1.845727802
bc.n,chum,2012,1.837014453,0.205775177,1.631239275
bc.n,chum,2013,1.752099684,0.162253623,1.589846061
bc.n,chum,2014,1.147648111,0.186129138,0.961518973
bc.n,chum,2015,2.009804951,0.296007581,1.71379737
bc.n,pink,1952,9.95201,0,9.95201
bc.n,pink,1953,3.745837538,0,3.745837538
bc.n,pink,1954,8.724542543,0,8.724542543
bc.n,pink,1955,3.775722941,0,3.775722941
bc.n,pink,1956,9.546154488,0,9.546154488
bc.n,pink,1957,4.974572241,0,4.974572241
bc.n,pink,1958,7.661810638,0,7.661810638
bc.n,pink,1959,5.416754608,0,5.416754608
bc.n,pink,1960,8.307277528,0,8.307277528
bc.n,pink,1961,10.59794419,0,10.59794419
bc.n,pink,1962,36.00300485,0,36.00300485
bc.n,pink,1963,12.44325956,0,12.44325956
bc.n,pink,1964,16.24731763,0,16.24731763
bc.n,pink,1965,8.561458859,0,8.561458859
bc.n,pink,1966,19.47540767,0,19.47540767
bc.n,pink,1967,3.261029068,0,3.261029068
bc.n,pink,1968,28.71666676,0,28.71666676
bc.n,pink,1969,3.794948149,0,3.794948149
bc.n,pink,1970,16.58631435,0,16.58631435
bc.n,pink,1971,5.297062648,0,5.297062648
bc.n,pink,1972,22.28700676,0,22.28700676
bc.n,pink,1973,5.262684178,0,5.262684178
bc.n,pink,1974,11.45869867,0,11.45869867
bc.n,pink,1975,6.290081645,0,6.290081645
bc.n,pink,1976,13.45483842,0,13.45483842
bc.n,pink,1977,6.225915709,0,6.225915709
bc.n,pink,1978,16.38028015,0,16.38028015
bc.n,pink,1979,7.136842324,0,7.136842324
bc.n,pink,1980,12.34477565,0.000460168,12.34431548
bc.n,pink,1981,11.98924655,0.062611312,11.92663523
bc.n,pink,1982,6.780060156,0,6.780060156
bc.n,pink,1983,20.22482834,0.000593,20.22423534
bc.n,pink,1984,14.5510685,0.02882318,14.52224532
bc.n,pink,1985,19.62909326,0.001430613,19.62766265
bc.n,pink,1986,30.82739368,0,30.82739368
bc.n,pink,1987,13.99440679,0.0004744,13.99393239
bc.n,pink,1988,32.04058509,0,32.04058509
bc.n,pink,1989,14.47791727,0,14.47791727
bc.n,pink,1990,28.76799645,0,28.76799645
bc.n,pink,1991,29.00274287,0,29.00274287
bc.n,pink,1992,19.62569103,0.0008302,19.62486083
bc.n,pink,1993,7.558770945,0,7.558770945
bc.n,pink,1994,5.545252556,0.00044475,5.544807806
bc.n,pink,1995,12.9506596,0,12.9506596
bc.n,pink,1996,22.86347597,0,22.86347597
bc.n,pink,1997,6.604310586,0.00004744,6.604263146
bc.n,pink,1998,7.992381292,0,7.992381292
bc.n,pink,1999,9.252259885,0,9.252259885
bc.n,pink,2000,13.06165907,0,13.06165907
bc.n,pink,2001,18.0268714,0,18.0268714
bc.n,pink,2002,14.86181265,0,14.86181265
bc.n,pink,2003,18.59433413,0.000722808,18.59361132
bc.n,pink,2004,9.330381283,0,9.330381283
bc.n,pink,2005,18.03689091,0,18.03689091
bc.n,pink,2006,2.943555209,0,2.943555209
bc.n,pink,2007,11.27779612,0.000244079,11.27755204
bc.n,pink,2008,3.160805546,0,3.160805546
bc.n,pink,2009,23.65991791,0.000360959,23.65955695
bc.n,pink,2010,7.006404989,0,7.006404989
bc.n,pink,2011,4.570604185,0.000693336,4.56991085
bc.n,pink,2012,7.266674984,0,7.266674984
bc.n,pink,2013,19.93688143,0,19.93688143
bc.n,pink,2014,13.85667375,0.0019569,13.85471685
bc.n,pink,2015,15.49632459,0.000324593,15.496
bc.n,sockeye,1952,1.989081,0,1.989081
bc.n,sockeye,1953,4.584354,0,4.584354
bc.n,sockeye,1954,2.10656894,0,2.10656894
bc.n,sockeye,1955,2.119153225,0,2.119153225
bc.n,sockeye,1956,2.86197049,0,2.86197049
bc.n,sockeye,1957,1.928535373,0,1.928535373
bc.n,sockeye,1958,2.869502179,0,2.869502179
bc.n,sockeye,1959,2.603075557,0,2.603075557
bc.n,sockeye,1960,2.150802014,0,2.150802014
bc.n,sockeye,1961,4.340696629,0,4.340696629
bc.n,sockeye,1962,5.08544482,0,5.08544482
bc.n,sockeye,1963,6.003080134,0,6.003080134
bc.n,sockeye,1964,5.977653373,0,5.977653373
bc.n,sockeye,1965,2.899723033,0,2.899723033
bc.n,sockeye,1966,3.342911911,0,3.342911911
bc.n,sockeye,1967,5.122376644,0,5.122376644
bc.n,sockeye,1968,7.59080714,0,7.59080714
bc.n,sockeye,1969,3.141668586,0,3.141668586
bc.n,sockeye,1970,2.571094735,0,2.571094735
bc.n,sockeye,1971,4.230279619,0,4.230279619
bc.n,sockeye,1972,3.241931242,0,3.241931242
bc.n,sockeye,1973,8.440168257,0,8.440168257
bc.n,sockeye,1974,5.371696704,0,5.371696704
bc.n,sockeye,1975,3.734848978,0,3.734848978
bc.n,sockeye,1976,3.626819624,0,3.626819624
bc.n,sockeye,1977,4.28880029,0,4.28880029
bc.n,sockeye,1978,3.29398925,0,3.29398925
bc.n,sockeye,1979,4.284547081,0,4.284547081
bc.n,sockeye,1980,2.814428064,0,2.814428064
bc.n,sockeye,1981,6.531817018,0,6.531817018
bc.n,sockeye,1982,7.344047209,0,7.344047209
bc.n,sockeye,1983,4.147209875,0,4.147209875
bc.n,sockeye,1984,3.780915908,0,3.780915908
bc.n,sockeye,1985,8.457865024,0.000013258,8.457851766
bc.n,sockeye,1986,4.66279337,0.00006224,4.66273113
bc.n,sockeye,1987,5.132022022,0.00002909,5.131992932
bc.n,sockeye,1988,6.090517247,0.00002784,6.090489407
bc.n,sockeye,1989,3.711478182,0,3.711478182
bc.n,sockeye,1990,4.043657826,0,4.043657826
bc.n,sockeye,1991,5.922121276,0,5.922121276
bc.n,sockeye,1992,7.844412049,0,7.844412049
bc.n,sockeye,1993,7.251839745,0.002083488,7.249756257
bc.n,sockeye,1994,3.758538497,0.01039449,3.748144007
bc.n,sockeye,1995,6.614203174,0.012187868,6.602015306
bc.n,sockeye,1996,8.249536879,0.011920314,8.237616565
bc.n,sockeye,1997,4.67738442,0.014063542,4.663320878
bc.n,sockeye,1998,1.81454143,0.010178548,1.804362882
bc.n,sockeye,1999,1.813960748,0.013036286,1.800924462
bc.n,sockeye,2000,5.34904717,0.017646902,5.331400268
bc.n,sockeye,2001,4.663275892,0.01191111,4.651364782
bc.n,sockeye,2002,3.25832747,0.010136466,3.248191004
bc.n,sockeye,2003,3.818462245,0.00691541,3.811546835
bc.n,sockeye,2004,2.745702608,0.009442896,2.736259712
bc.n,sockeye,2005,2.101826667,0.011296282,2.090530385
bc.n,sockeye,2006,3.910962617,0.011329108,3.899633509
bc.n,sockeye,2007,2.547027022,0.015116328,2.531910694
bc.n,sockeye,2008,2.838844076,0.012974594,2.825869482
bc.n,sockeye,2009,1.814484058,0.012614604,1.801869454
bc.n,sockeye,2010,1.885685214,0.018116646,1.867568568
bc.n,sockeye,2011,3.850571299,0.018116646,3.832454653
bc.n,sockeye,2012,3.363581507,0.018116646,3.345464861
bc.n,sockeye,2013,1.698152834,0.018116646,1.680036188
bc.n,sockeye,2014,3.89779548,0.018116646,3.879678834
bc.n,sockeye,2015,1.264606299,0.016616487,1.247989812
bc.s,chum,1952,2.827127979,0.073993586,2.753134392
bc.s,chum,1953,3.291030043,0,3.291030043
bc.s,chum,1954,3.806424248,0,3.806424248
bc.s,chum,1955,1.688274037,0,1.688274037
bc.s,chum,1956,1.732611061,0,1.732611061
bc.s,chum,1957,2.827598338,0,2.827598338
bc.s,chum,1958,2.573057732,0,2.573057732
bc.s,chum,1959,3.621772237,0,3.621772237
bc.s,chum,1960,2.598505599,0.001231255,2.597274344
bc.s,chum,1961,1.691719627,0.001994241,1.689725386
bc.s,chum,1962,1.375943028,0.346120297,1.029822731
bc.s,chum,1963,1.916667086,0.0744975,1.842169586
bc.s,chum,1964,2.136210235,0.07443037,2.061779865
bc.s,chum,1965,0.909744796,0.111991846,0.79775295
bc.s,chum,1966,1.792570274,0.34315677,1.449413504
bc.s,chum,1967,1.484187861,0.251490462,1.2326974
bc.s,chum,1968,4.325065973,0.169849388,4.155216585
bc.s,chum,1969,3.019968339,0.357588,2.662380339
bc.s,chum,1970,5.408260194,0.572433878,4.835826316
bc.s,chum,1971,2.04929573,0.850008288,1.199287442
bc.s,chum,1972,9.234478601,1.039395669,8.195082932
bc.s,chum,1973,7.99284271,0.831310235,7.161532475
bc.s,chum,1974,2.696964329,0.654094599,2.04286973
bc.s,chum,1975,2.356174814,0.739457699,1.616717116
bc.s,chum,1976,4.193434012,0.931335523,3.26209849
bc.s,chum,1977,3.774875582,1.289313218,2.485562364
bc.s,chum,1978,5.78887777,1.028991299,4.75988647
bc.s,chum,1979,2.312257079,1.004015955,1.308241124
bc.s,chum,1980,4.839651036,0.924519886,3.91513115
bc.s,chum,1981,4.440323194,0.901654589,3.538668605
bc.s,chum,1982,5.683921513,1.190864608,4.493056904
bc.s,chum,1983,3.470231772,1.355470879,2.114760893
bc.s,chum,1984,3.645365562,1.044723894,2.600641668
bc.s,chum,1985,8.230173367,1.879618523,6.350554844
bc.s,chum,1986,8.143056255,2.353576317,5.789479938
bc.s,chum,1987,4.366575017,1.793390401,2.573184616
bc.s,chum,1988,6.560088543,1.76471294,4.795375603
bc.s,chum,1989,5.552738665,2.854718494,2.698020171
bc.s,chum,1990,7.625288352,2.896585238,4.728703114
bc.s,chum,1991,8.036624206,2.846421536,5.19020267
bc.s,chum,1992,10.96553085,2.15366352,8.81186733
bc.s,chum,1993,10.16180514,2.563224971,7.598580167
bc.s,chum,1994,11.63532445,2.342822627,9.292501825
bc.s,chum,1995,7.117394891,3.010454683,4.106940208
bc.s,chum,1996,5.91554987,2.87112638,3.04442349
bc.s,chum,1997,5.899781254,2.470395945,3.429385309
bc.s,chum,1998,14.19224729,1.724694635,12.46755265
bc.s,chum,1999,5.306412631,1.564225334,3.742187297
bc.s,chum,2000,3.086639052,1.796608202,1.29003085
bc.s,chum,2001,6.184988928,2.278450729,3.906538199
bc.s,chum,2002,6.517190867,1.873108325,4.644082541
bc.s,chum,2003,3.905820803,1.273212295,2.632608508
bc.s,chum,2004,7.753731499,1.448274936,6.305456563
bc.s,chum,2005,6.241663517,0.919762705,5.321900813
bc.s,chum,2006,5.901429234,1.261706262,4.639722972
bc.s,chum,2007,4.032714263,1.511671866,2.521042397
bc.s,chum,2008,3.487790302,1.142972229,2.344818073
bc.s,chum,2009,4.027747136,1.806968626,2.22077851
bc.s,chum,2010,2.594257613,1.451041347,1.143216265
bc.s,chum,2011,6.54841844,1.277612199,5.270806241
bc.s,chum,2012,3.965075551,0.978121246,2.986954305
bc.s,chum,2013,3.928741171,0.765172369,3.163568802
bc.s,chum,2014,4.263747778,1.124681144,3.139066634
bc.s,chum,2015,4.331626347,1.287402693,3.044223654
bc.s,pink,1952,4.925796011,0,4.925796011
bc.s,pink,1953,16.4,0,16.4
bc.s,pink,1954,3.155472679,0,3.155472679
bc.s,pink,1955,12.90200489,0,12.90200489
bc.s,pink,1956,2.326438105,0,2.326438105
bc.s,pink,1957,8.402023642,0.00557832,8.396445322
bc.s,pink,1958,2.580107236,0.01130455,2.568802686
bc.s,pink,1959,4.36747098,0.012839997,4.354630984
bc.s,pink,1960,0.641306059,0,0.641306059
bc.s,pink,1961,8.327306017,0.033758697,8.293547321
bc.s,pink,1962,1.746021027,0,1.746021027
bc.s,pink,1963,6.184788581,0.163658893,6.021129688
bc.s,pink,1964,1.843585012,0,1.843585012
bc.s,pink,1965,14.20176847,0.159733115,14.04203536
bc.s,pink,1966,5.590449308,0,5.590449308
bc.s,pink,1967,5.135290159,0.14057789,4.994712269
bc.s,pink,1968,6.895953286,0,6.895953286
bc.s,pink,1969,10.54734192,0.439272415,10.10806951
bc.s,pink,1970,4.459927874,0,4.459927874
bc.s,pink,1971,8.814452554,0.47842546,8.336027094
bc.s,pink,1972,1.803282121,0,1.803282121
bc.s,pink,1973,7.265626835,0.674345849,6.591280987
bc.s,pink,1974,4.653332798,0,4.653332798
bc.s,pink,1975,11.11392343,0.804130992,10.30979243
bc.s,pink,1976,6.161922248,0,6.161922248
bc.s,pink,1977,7.975372221,0.804130992,7.171241229
bc.s,pink,1978,2.817519623,0,2.817519623
bc.s,pink,1979,9.942721488,0.897918188,9.0448033
bc.s,pink,1980,3.05365156,2.64125E-05,3.053625147
bc.s,pink,1981,16.16524823,1.092745698,15.07250253
bc.s,pink,1982,1.064251659,0.194030627,0.870221032
bc.s,pink,1983,21.31885357,0.933128375,20.38572519
bc.s,pink,1984,0.753077052,0.102950255,0.650126797
bc.s,pink,1985,19.20018952,1.18346038,18.01672914
bc.s,pink,1986,2.354538931,0.213255511,2.14128342
bc.s,pink,1987,21.90016861,0.999369939,20.90079867
bc.s,pink,1988,3.334574284,0.566523826,2.768050458
bc.s,pink,1989,9.197079643,1.073742714,8.123336929
bc.s,pink,1990,4.950295643,0.575140006,4.375155638
bc.s,pink,1991,19.93356504,1.691427235,18.24213781
bc.s,pink,1992,4.247118779,0.614563057,3.632555723
bc.s,pink,1993,25.67734794,1.769894934,23.90745301
bc.s,pink,1994,2.210825257,0.519931823,1.690893433
bc.s,pink,1995,21.62065922,1.700272746,19.92038648
bc.s,pink,1996,3.120695187,0.371793302,2.748901884
bc.s,pink,1997,15.10647186,1.343321966,13.76314989
bc.s,pink,1998,2.880869078,0.39710831,2.483760768
bc.s,pink,1999,10.35018076,1.208591134,9.141589622
bc.s,pink,2000,7.021341977,0.484062627,6.53727935
bc.s,pink,2001,6.270341015,1.224812635,5.04552838
bc.s,pink,2002,1.622250148,0.464594009,1.157656139
bc.s,pink,2003,24.62883398,0.485521266,24.14331271
bc.s,pink,2004,2.335909846,0.554256839,1.781653007
bc.s,pink,2005,26.03454805,0.684467295,25.35008076
bc.s,pink,2006,1.147778739,0.405676208,0.742102531
bc.s,pink,2007,11.62211632,0.600380601,11.02173572
bc.s,pink,2008,1.077833258,0.40658258,0.671250678
bc.s,pink,2009,10.50420628,0.708923192,9.795283092
bc.s,pink,2010,2.257961823,0.524442163,1.73351966
bc.s,pink,2011,25.21997451,0.782914078,24.43706044
bc.s,pink,2012,3.626402864,0.527531017,3.098871848
bc.s,pink,2013,23.53542742,0.904529589,22.63089783
bc.s,pink,2014,7.734272707,0.486891828,7.247380879
bc.s,pink,2015,15.69799819,0.796835402,14.90116279
bc.s,sockeye,1952,4.124733969,0,4.124733969
bc.s,sockeye,1953,9.234356403,0,9.234356403
bc.s,sockeye,1954,16.37247193,0,16.37247193
bc.s,sockeye,1955,6.555088951,0,6.555088951
bc.s,sockeye,1956,6.283272372,0,6.283272372
bc.s,sockeye,1957,6.266731402,0,6.266731402
bc.s,sockeye,1958,20.36316635,0,20.36316635
bc.s,sockeye,1959,10.44733952,0,10.44733952
bc.s,sockeye,1960,8.087103107,0,8.087103107
bc.s,sockeye,1961,8.710770815,0,8.710770815
bc.s,sockeye,1962,5.852511445,0,5.852511445
bc.s,sockeye,1963,6.008706353,0,6.008706353
bc.s,sockeye,1964,4.143071951,0,4.143071951
bc.s,sockeye,1965,4.529586837,0,4.529586837
bc.s,sockeye,1966,7.074353114,0,7.074353114
bc.s,sockeye,1967,7.880215407,0,7.880215407
bc.s,sockeye,1968,10.60661482,0,10.60661482
bc.s,sockeye,1969,6.134311506,0,6.134311506
bc.s,sockeye,1970,8.907597084,0,8.907597084
bc.s,sockeye,1971,27.30187989,0,27.30187989
bc.s,sockeye,1972,7.634598717,0,7.634598717
bc.s,sockeye,1973,9.869750647,0,9.869750647
bc.s,sockeye,1974,11.97238318,0,11.97238318
bc.s,sockeye,1975,4.308812105,0,4.308812105
bc.s,sockeye,1976,5.073598516,0,5.073598516
bc.s,sockeye,1977,9.890724633,0,9.890724633
bc.s,sockeye,1978,10.88153495,0,10.88153495
bc.s,sockeye,1979,10.07836563,0,10.07836563
bc.s,sockeye,1980,5.336358763,0,5.336358763
bc.s,sockeye,1981,12.03186895,0,12.03186895
bc.s,sockeye,1982,17.36092102,0,17.36092102
bc.s,sockeye,1983,9.570804045,0,9.570804045
bc.s,sockeye,1984,8.657288678,0,8.657288678
bc.s,sockeye,1985,15.46793631,0,15.46793631
bc.s,sockeye,1986,16.27645073,0,16.27645073
bc.s,sockeye,1987,8.967781857,0,8.967781857
bc.s,sockeye,1988,4.902791411,0,4.902791411
bc.s,sockeye,1989,18.99693639,0,18.99693639
bc.s,sockeye,1990,22.2451486,0,22.2451486
bc.s,sockeye,1991,14.56806803,0,14.56806803
bc.s,sockeye,1992,8.86336664,0,8.86336664
bc.s,sockeye,1993,27.86495315,0,27.86495315
bc.s,sockeye,1994,17.40554921,0,17.40554921
bc.s,sockeye,1995,4.151112513,0,4.151112513
bc.s,sockeye,1996,4.881332163,0,4.881332163
bc.s,sockeye,1997,16.91120449,0,16.91120449
bc.s,sockeye,1998,11.29933049,0,11.29933049
bc.s,sockeye,1999,3.836891981,0,3.836891981
bc.s,sockeye,2000,6.924016502,0,6.924016502
bc.s,sockeye,2001,8.099694595,0,8.099694595
bc.s,sockeye,2002,16.20444714,0,16.20444714
bc.s,sockeye,2003,7.105959906,0,7.105959906
bc.s,sockeye,2004,7.439453869,0,7.439453869
bc.s,sockeye,2005,6.966107985,0,6.966107985
bc.s,sockeye,2006,13.08790285,0,13.08790285
bc.s,sockeye,2007,1.711397936,0,1.711397936
bc.s,sockeye,2008,2.250808982,0,2.250808982
bc.s,sockeye,2009,2.28928908,0,2.28928908
bc.s,sockeye,2010,31.51402666,0,31.51402666
bc.s,sockeye,2011,7.184194135,0,7.184194135
bc.s,sockeye,2012,2.890187142,0,2.890187142
bc.s,sockeye,2013,4.619699867,0,4.619699867
bc.s,sockeye,2014,19.98273562,0,19.98273562
bc.s,sockeye,2015,2.512268633,0,2.512268633
japan,chum,1952,2.814848804,2.814848804,0
japan,chum,1953,2.974520885,2.974520885,0
japan,chum,1954,5.231612663,5.231612663,0
japan,chum,1955,4.467804815,4.467804815,0
japan,chum,1956,3.18721709,3.18721709,0
japan,chum,1957,5.956048152,5.956048152,0
japan,chum,1958,8.72178808,8.72178808,0
japan,chum,1959,4.596065594,4.596065594,0
japan,chum,1960,4.161792356,4.161792356,0
japan,chum,1961,5.922371822,5.922371822,0
japan,chum,1962,6.684279087,6.684279087,0
japan,chum,1963,7.692637227,7.692637227,0
japan,chum,1964,9.752109113,9.752109113,0
japan,chum,1965,10.44416341,10.44416341,0
japan,chum,1966,10.36944574,10.36944574,0
japan,chum,1967,11.89812866,11.89812866,0
japan,chum,1968,7.944573885,7.944573885,0
japan,chum,1969,11.27794503,11.27794503,0
japan,chum,1970,13.05670334,13.05670334,0
japan,chum,1971,18.17115761,18.17115761,0
japan,chum,1972,18.88873309,18.88873309,0
