species,stat.area,year,escapement,cdn.harvest,noncdn.harvest,total.harvest,total.run
sockeye,2,1986,6569.301653,1642.325413,0,1642.325413,8211.627066
sockeye,2,1987,26277.20661,6569.301653,0,6569.301653,32846.50826
sockeye,2,1988,36383.82454,9095.956134,0,9095.956134,45479.78067
sockeye,2,1989,7681.029625,1920.257406,0,1920.257406,9601.287031
sockeye,2,1990,10510.88264,2627.720661,0,2627.720661,13138.60331
sockeye,2,1991,6468.235473,1617.058868,0,1617.058868,8085.294342
sockeye,2,1992,11561.97091,2890.492727,0,2890.492727,14452.46364
sockeye,2,1993,20967.18955,5241.797388,0,5241.797388,26208.98694
sockeye,2,1994,4229.675644,1057.418911,0,1057.418911,5287.094555
sockeye,2,1995,2537.805387,634.4513466,0,634.4513466,3172.256733
sockeye,2,1996,32543.30973,8135.827431,0,8135.827431,40679.13716
sockeye,2,1997,24175.03008,6043.75752,0,6043.75752,30218.7876
sockeye,2,1998,25378.05387,6344.513466,0,6344.513466,31722.56733
sockeye,2,1999,21148.37822,5287.094555,0,5287.094555,26435.47278
sockeye,2,2000,29886.97117,7471.742792,0,7471.742792,37358.71396
sockeye,2,2001,30958.12022,7739.530054,0,7739.530054,38697.65027
sockeye,2,2002,23043.08887,5760.772218,0,5760.772218,28803.86109
sockeye,2,2003,23909.57694,5977.394234,0,5977.394234,29886.97117
sockeye,2,2004,28002.89651,7000.724127,0,7000.724127,35003.62063
sockeye,2,2005,8958.506131,2239.626533,0,2239.626533,11198.13266
sockeye,2,2006,28397.57505,7099.393763,0,7099.393763,35496.96881
sockeye,2,2007,12232.13956,3058.03489,0,3058.03489,15290.17445
sockeye,2,2008,19634.54458,4908.636145,0,4908.636145,24543.18072
sockeye,2,2009,32189.46343,8047.365857,0,8047.365857,40236.82929
sockeye,2,2010,37647.15178,9411.787945,0,9411.787945,47058.93972
sockeye,2,2011,70755.0938,17688.77345,0,17688.77345,88443.86725
sockeye,2,2012,22935.47234,5733.868086,0,5733.868086,28669.34043
sockeye,2,2013,20393.12894,5098.282234,0,5098.282234,25491.41117
sockeye,2,2014,46692.57482,11673.14371,0,11673.14371,58365.71853
sockeye,2,2015,53565.07501,13391.26875,0,13391.26875,66956.34377
sockeye,2,2016,35373.16274,8843.290686,0,8843.290686,44216.45343
sockeye,2,2017,,,,,
sockeye,3,1954,,,0,,
sockeye,3,1955,,,0,,
sockeye,3,1956,,,0,,
sockeye,3,1957,,,0,,
sockeye,3,1958,,,0,,
sockeye,3,1959,,,0,,
sockeye,3,1960,,,0,,
sockeye,3,1961,,,0,,
sockeye,3,1962,,,0,,
sockeye,3,1963,,,0,,
sockeye,3,1964,,,0,,
sockeye,3,1965,,,0,,
sockeye,3,1966,,,0,,
sockeye,3,1967,,,0,,
sockeye,3,1968,,,0,,
sockeye,3,1969,,,0,,
sockeye,3,1970,,,0,,
sockeye,3,1971,,,0,,
sockeye,3,1972,,,0,,
sockeye,3,1973,,,0,,
sockeye,3,1974,,,0,,
sockeye,3,1975,,,0,,
sockeye,3,1976,,,0,,
sockeye,3,1977,,,0,,
sockeye,3,1978,,,0,,
sockeye,3,1979,,,0,,
sockeye,3,1980,,,0,,
sockeye,3,1981,,,0,,
sockeye,3,1982,350008,412905,157844,570749,920757
sockeye,3,1983,209432,238419,167520,405939,615371
sockeye,3,1984,201970,198506,142556,341062,543032
sockeye,3,1985,407042,252625,181636,434261,841303
sockeye,3,1986,213695,164532,280654,445186,658881
sockeye,3,1987,210166,202421,150280,352701,562867
sockeye,3,1988,155793,103386,141961,245347,401140
sockeye,3,1989,127418,235493,223775,459268,586686
sockeye,3,1990,177461,108705,173457,282162,459623
sockeye,3,1991,308716,417918,232360,650278,958994
sockeye,3,1992,672844,899376,387864,1287240,1960084
sockeye,3,1993,538263,1047284,565037,1612321,2150584
sockeye,3,1994,310044,279690,247404,527094,837138
sockeye,3,1995,264689,589876,314165,904041,1168730
sockeye,3,1996,217909,476012,360476,836488,1054397
sockeye,3,1997,250460,323476,420825,744301,994761
sockeye,3,1998,266463,179861,265459,445320,711783
sockeye,3,1999,210959,434358,197490,631848,842807
sockeye,3,2000,204408,335061,86514,421575,625983
sockeye,3,2001,167258,211568,205059,416627,583885
sockeye,3,2002,405474,873058,125444,998502,1403976
sockeye,3,2003,263688,760289,150168,910457,1174145
sockeye,3,2004,215860,468249,299879,768128,983988
sockeye,3,2005,224562,296961,144515,441476,666038
sockeye,3,2006,250641,375612,138317,513929,764570
sockeye,3,2007,164745,185034,251358,436392,601137
sockeye,3,2008,218376,115940,46315,162255,380631
sockeye,3,2009,244900,178994,150798,329792,574692
sockeye,3,2010,229010,162533,46148,208681,437691
sockeye,3,2011,276700,180766,97828,278594,555294
sockeye,3,2012,203030,211019,57440,268459,471489
sockeye,3,2013,210120,224189,67115,291304,501424
sockeye,3,2014,260102,223793,65528,289321,549423
sockeye,3,2015,389508,363014,116910,479924,869432
sockeye,3,2016,276417,85646,80357,166003,442420
sockeye,3,2017,227908,106554,28077,134631,362539
sockeye,4,1954,,,,,
sockeye,4,1955,,,,,
sockeye,4,1956,,,,,
sockeye,4,1957,,,,,
sockeye,4,1958,,,,,
sockeye,4,1959,,,,,
sockeye,4,1960,302858,280987,84602,365589,668447.1635
sockeye,4,1961,1059602,1092422,40773,1133195,2192797.045
sockeye,4,1962,627279,711623,102301,813924,1441202.663
sockeye,4,1963,695943,275519,93632,369151,1065094.123
sockeye,4,1964,957212,991159,160828,1151987,2109198.538
sockeye,4,1965,717593,457612,163665,621277,1338870.327
sockeye,4,1966,463390,790009,46748,836757,1300147.008
sockeye,4,1967,703027,1440584,252300,1692884,2395911.127
sockeye,4,1968,650067,1013449,71315,1084764,1734830.712
sockeye,4,1969,720751,688711,72878,761589,1482340.043
sockeye,4,1970,754840,775414,34664,810078,1564917.687
sockeye,4,1971,914114,1129501,39758,1169259,2083372.562
sockeye,4,1972,775511,947891,102362,1050253,1825764.1
sockeye,4,1973,912274,1527232,102576,1629808,2542081.878
sockeye,4,1974,805165,1720711,110234,1830945,2636110.151
sockeye,4,1975,914984,670313,26393,696706,1611690.464
sockeye,4,1976,648062,841775,77303,919078,1567140.414
sockeye,4,1977,1058658,1367329,173769,1541098,2599755.734
sockeye,4,1978,471683,654500,103966,758466,1230149.043
sockeye,4,1979,1297161,1576651,182003,1758654,3055815.457
sockeye,4,1980,602807,669200,265162,934362,1537168.646
sockeye,4,1981,1584095,2050033,211422,2261455,3845550.347
sockeye,4,1982,1236130,2260821,267988,2528809,3764939
sockeye,4,1983,972826,681668,312637,994305,1967131
sockeye,4,1984,1116849,1093952,216957,1310909,2427758
sockeye,4,1985,2289974,2557856,489743,3047599,5337573
sockeye,4,1986,809032,756533,277199,1033732,1842764
sockeye,4,1987,1429469,871292,99682,970974,2400443
sockeye,4,1988,1500179,2000304,502215,2502519,4002698
sockeye,4,1989,1210547,1045996,376397,1422393,2632940
sockeye,4,1990,1054411,1209086,458476,1667562,2721973
sockeye,4,1991,1385427,1757278,616846,2374124,3759551
sockeye,4,1992,1376779,2112840,709848,2822688,4199467
sockeye,4,1993,1779457,2431339,543003,2974342,4753799
sockeye,4,1994,1152645,1023826,543471,1567297,2719942
sockeye,4,1995,1887682,3128388,593944,3722332,5610014
sockeye,4,1996,1956075,4932367,597970,5530337,7486412
sockeye,4,1997,1021097,2102178,636179,2738357,3759454
sockeye,4,1998,582320,242374,178178,420552,1002872
sockeye,4,1999,723634,139934,64676,204610,928245
sockeye,4,2000,1441941,3009208,241095,3250303,4692244
sockeye,4,2001,1471650,2449324,465740,2915064,4386714
sockeye,4,2002,646430,680500,45595,726095,1372525
sockeye,4,2003,1351592,619858,143655,763513,2115105
sockeye,4,2004,982554,454766,187534,642300,1624854
sockeye,4,2005,748161,175375,179594,354969,1103130
sockeye,4,2006,1226790,1416323,185834,1602157,2828947
sockeye,4,2007,1118506,637953,388007,1025960,2144466
sockeye,4,2008,934605,1160135,41017,1201152,2135757
sockeye,4,2009,787481,169733,68878,238611,1026092
sockeye,4,2010,681072,232679,40881,273560,954632
sockeye,4,2011,1007728,778400,139204,917604,1925332
sockeye,4,2012,1248102,946109,60371,1006480,2254582
sockeye,4,2013,423159,39928,16958,56886,480045
sockeye,4,2014,1633355,1198789,441662,1640451,3273806
sockeye,4,2015,1316453,503741,326257,829998,2146451
sockeye,4,2016,962182,403180,332477,735657,1697839
sockeye,4,2017,939442,50440,64231,114671,1054113
sockeye,5,1954,,,,,
sockeye,5,1955,,,,,
sockeye,5,1956,,,,,
sockeye,5,1957,,,,,
sockeye,5,1958,,,,,
sockeye,5,1959,,,,,
sockeye,5,1960,48152.82524,7393.593928,2226.127307,9619.721234,57772.54648
sockeye,5,1961,95163.33276,17128.55972,639.2976025,17767.85732,112931.1901
sockeye,5,1962,87934.07405,15963.73792,2294.903837,18258.64176,106192.7158
sockeye,5,1963,208202.6507,18331.31753,6229.689869,24561.0074,232763.6581
sockeye,5,1964,100420.9754,17232.41042,2796.175087,20028.5855,120449.561
sockeye,5,1965,93848.92208,11372.30284,4067.305806,15439.60865,109288.5307
sockeye,5,1966,203470.7722,46813.14142,2770.121271,49583.2627,253054.0349
sockeye,5,1967,52444.98587,12231.53522,2142.19812,14373.73334,66818.71921
sockeye,5,1968,101735.3861,22348.27011,1572.61676,23920.88687,125656.273
sockeye,5,1969,34394.87517,5767.27613,610.281453,6377.557582,40772.43276
sockeye,5,1970,30831.20621,5521.131965,246.8159182,5767.947883,36599.15409
sockeye,5,1971,55560.9522,11060.63877,389.330223,11449.96899,67010.9212
sockeye,5,1972,46697.65745,8948.269202,966.3165196,9914.585722,56612.24317
sockeye,5,1973,55031.80028,12506.96164,840.0256786,13346.98732,68378.7876
sockeye,5,1974,57897.13129,14591.24086,934.7594366,15526.0003,73423.13159
sockeye,5,1975,257092.3764,37487.32208,1476.031185,38963.35327,296055.7297
sockeye,5,1976,29405.82598,5854.033514,537.595382,6391.628896,35797.45488
sockeye,5,1977,42344.6267,8273.524458,1051.452921,9324.97738,51669.60408
sockeye,5,1978,44242.08963,8822.522012,1401.439761,10223.96177,54466.0514
sockeye,5,1979,27837.54699,5301.673117,612.0063427,5913.67946,33751.22645
sockeye,5,1980,29951.73915,4871.299869,1930.190699,6801.490569,36753.22972
sockeye,5,1981,35043.53481,6927.905612,714.4819914,7642.387603,42685.92241
sockeye,5,1982,75985.74953,13193.93637,1404.047873,14597.98424,90583.73377
sockeye,5,1983,21683.35395,1258.085063,453.868975,1711.954038,23395.30799
sockeye,5,1984,35603.5318,4318.427796,873.0124007,5191.440196,40794.972
sockeye,5,1985,83596.51883,20667.83876,1458.982088,22126.82085,105723.3397
sockeye,5,1986,34174.67751,5657.389213,1534.707317,7192.09653,41366.77404
sockeye,5,1987,56216.10284,4700.472157,665.0818944,5365.554051,61581.65689
sockeye,5,1988,67560.70861,27790.36637,2324.683041,30115.04941,97675.75802
sockeye,5,1989,42849.78795,9693.366854,1369.378342,11062.7452,53912.53315
sockeye,5,1990,11382.79643,3169.408981,487.2793049,3656.688286,15039.48472
sockeye,5,1991,77550.22973,19438.04288,1029.183287,20467.22616,98017.45589
sockeye,5,1992,52602.71515,29413.21944,1063.415683,30476.63512,83079.35027
sockeye,5,1993,76498.70119,35180.14501,1002.86725,36183.01226,112681.7135
sockeye,5,1994,44511.16617,13282.7377,383.9739939,13666.7117,58177.87787
sockeye,5,1995,44836.92185,16749.87337,446.6407389,17196.51411,62033.43596
sockeye,5,1996,76955.69049,32596.16938,2751.430617,35347.59999,112303.2905
sockeye,5,1997,78680.87703,56923.95222,3163.927657,60087.87987,138768.7569
sockeye,5,1998,34699.10913,6202.16402,542.9189161,6745.082936,41444.19207
sockeye,5,1999,53785.75578,8895.645051,2313.830226,11209.47528,64995.23106
sockeye,5,2000,37066.38099,13858.89835,178.8645034,14037.76285,51104.14384
sockeye,5,2001,47844.54851,6134.056006,375.0401482,6509.096154,54353.64467
sockeye,5,2002,18406.60132,4879.555517,509.2210876,5388.776605,23795.37792
sockeye,5,2003,112250.6715,14119.22595,2882.324551,17001.55051,129252.222
sockeye,5,2004,56236.17663,8133.395949,525.6513135,8659.047262,64895.22389
sockeye,5,2005,58189.16671,4615.695543,2501.223068,7116.918611,65306.08532
sockeye,5,2006,75249.34072,16138.82287,551.6388144,16690.46169,91939.80241
sockeye,5,2007,43905.24445,3430.088011,1159.014902,4589.102913,48494.34737
sockeye,5,2008,22559.32139,1481.083961,132.9534736,1614.037434,24173.35883
sockeye,5,2009,1594.525484,114.7279152,8.589213062,123.3171282,1717.842612
sockeye,5,2010,23138.09438,1942.519922,243.1077315,2185.627654,25323.72203
sockeye,5,2011,41655.63003,3454.337544,640.506639,4094.844183,45750.47421
sockeye,5,2012,96101.78615,7204.486141,2108.291271,9312.777413,105414.5636
sockeye,5,2013,78566.10059,2294.50987,365.5175762,2660.027446,81226.12804
sockeye,5,2014,73666.35349,5438.494966,815.1843344,6253.6793,79920.03279
sockeye,5,2015,90632.88584,4034.48261,985.2216784,5019.704288,95652.59013
sockeye,5,2016,20151.13709,1545.003864,492.5898233,2037.593688,22188.73078
sockeye,5,2017,,,,,
sockeye,6,1954,131409.0757,87683,0,87683,219092.0757
sockeye,6,1955,37202.19808,55546,0,55546,92748.19808
sockeye,6,1956,23151.58249,43556,0,43556,66707.58249
sockeye,6,1957,51665.64032,29025,0,29025,80690.64032
sockeye,6,1958,70901.15563,124739,0,124739,195640.1556
sockeye,6,1959,52370.47626,31813,0,31813,84183.47626
sockeye,6,1960,63946.26751,56239,0,56239,120185.2675
sockeye,6,1961,145935.5625,72139,0,72139,218074.5625
sockeye,6,1962,266722.1969,86230,0,86230,352952.1969
sockeye,6,1963,595474.6683,59932,0,59932,655406.6683
sockeye,6,1964,140186.8237,135179,0,135179,275365.8237
sockeye,6,1965,61833.11939,79322,0,79322,141155.1194
sockeye,6,1966,110080.9201,71783,0,71783,181863.9201
sockeye,6,1967,142049.6796,64726,0,64726,206775.6796
sockeye,6,1968,122561.3824,74525,0,74525,197086.3824
sockeye,6,1969,12616.35194,34058,0,34058,46674.35194
sockeye,6,1970,55098.22849,92712,0,92712,147810.2285
sockeye,6,1971,57234.09224,32475,0,32475,89709.09224
sockeye,6,1972,16679.64974,102027,0,102027,118706.6497
sockeye,6,1973,74201.97107,67029,0,67029,141230.9711
sockeye,6,1974,73606.06572,57248,0,57248,130854.0657
sockeye,6,1975,43468.53172,21104,0,21104,64572.53172
sockeye,6,1976,23119.19668,14662,0,14662,37781.19668
sockeye,6,1977,61354.79118,33214,0,33214,94568.79118
sockeye,6,1978,20747.99702,56248,0,56248,76995.99702
sockeye,6,1979,29047.19583,86774,0,86774,115821.1958
sockeye,6,1980,43126.1938,74390,0,74390,117516.1938
sockeye,6,1981,35940.87428,142130,0,142130,178070.8743
sockeye,6,1982,70258.13616,78083,0,78083,148341.1362
sockeye,6,1983,50684.39272,77067,0,77067,127751.3927
sockeye,6,1984,33878.51513,6727,0,6727,40605.51513
sockeye,6,1985,60080.85419,54851,0,54851,114931.8542
sockeye,6,1986,71322.12445,61343,0,61343,132665.1245
sockeye,6,1987,87044.19451,73712,0,73712,160756.1945
sockeye,6,1988,36693.94063,65429,0,65429,102122.9406
sockeye,6,1989,58262.57231,4482,0,4482,62744.57231
sockeye,6,1990,28708.06811,49735,0,49735,78443.06811
sockeye,6,1991,70899.8485,26024,0,26024,96923.8485
sockeye,6,1992,70563.511,27491,0,27491,98054.511
sockeye,6,1993,37671.51665,4397,0,4397,42068.51665
sockeye,6,1994,59580.71787,20558,0,20558,80138.71787
sockeye,6,1995,31443.07758,7158,0,7158,38601.07758
sockeye,6,1996,62902.28041,17185,0,17185,80087.28041
sockeye,6,1997,54872.08747,8599,0,8599,63471.08747
sockeye,6,1998,57119.51917,29487,0,29487,86606.51917
sockeye,6,1999,35187.02617,7685,0,7685,42872.02617
sockeye,6,2000,34802.41539,17252,0,17252,52054.41539
sockeye,6,2001,31218.45903,17773,0,17773,48991.45903
sockeye,6,2002,47379.6123,20025,0,20025,67404.6123
sockeye,6,2003,41517.98967,48713,0,48713,90230.98967
sockeye,6,2004,54307.23431,5748,0,5748,60055.23431
sockeye,6,2005,27665.42316,22553,0,22553,50218.42316
sockeye,6,2006,56285.97058,930,0,930,57215.97058
sockeye,6,2007,25139.82544,8569,0,8569,33708.82544
sockeye,6,2008,63390.74999,497,0,497,63887.74999
sockeye,6,2009,89971.9807,50595,0,50595,140566.9807
sockeye,6,2010,65666.67342,2692,0,2692,68358.67342
sockeye,6,2011,84170.1027,28189,0,28189,112359.1027
sockeye,6,2012,50571.75087,0,0,0,50571.75087
sockeye,6,2013,59666.18287,5887,0,5887,65553.18287
sockeye,6,2014,40107.9914,21513,0,21513,61620.9914
sockeye,6,2015,54951.51218,0,0,0,54951.51218
sockeye,6,2016,53214.81948,0,0,0,53214.81948
sockeye,6,2017,,,,,
sockeye,7,1954,28741.62001,14880,0,14880,43621.62001
sockeye,7,1955,27159.51249,17332,0,17332,44491.51249
sockeye,7,1956,19248.97487,14319,0,14319,33567.97487
sockeye,7,1957,31978.06087,9119,0,9119,41097.06087
sockeye,7,1958,22959.63011,17603,0,17603,40562.63011
sockeye,7,1959,39080.22146,6469,0,6469,45549.22146
sockeye,7,1960,10151.85661,9004,0,9004,19155.85661
sockeye,7,1961,17139.49817,13933,0,13933,31072.49817
sockeye,7,1962,32342.08146,26529,0,26529,58871.08146
sockeye,7,1963,34213.0752,27893,0,27893,62106.0752
sockeye,7,1964,30323.72754,30053,0,30053,60376.72754
sockeye,7,1965,7560.386554,32998,0,32998,40558.38655
sockeye,7,1966,90529.88676,52628,0,52628,143157.8868
sockeye,7,1967,33883.46947,31777,0,31777,65660.46947
sockeye,7,1968,20831.0824,34240,0,34240,55071.0824
sockeye,7,1969,14766.33689,9023,0,9023,23789.33689
sockeye,7,1970,20699.2401,59166,0,59166,79865.2401
sockeye,7,1971,25577.40497,28450,0,28450,54027.40497
sockeye,7,1972,19512.65946,69010,0,69010,88522.65946
sockeye,7,1973,26368.45873,42481,0,42481,68849.45873
sockeye,7,1974,12973.28169,72483,0,72483,85456.28169
sockeye,7,1975,17628.94115,34316,0,34316,51944.94115
sockeye,7,1976,11085.72777,55034,0,55034,66119.72777
sockeye,7,1977,13761.10161,44554,0,44554,58315.10161
sockeye,7,1978,15437.581,34673,0,34673,50110.581
sockeye,7,1979,14948.60785,77407,0,77407,92355.60785
sockeye,7,1980,8480.084975,61406,0,61406,69886.08497
sockeye,7,1981,8438.77628,114894,0,114894,123332.7763
sockeye,7,1982,11529.33315,141867,0,141867,153396.3332
sockeye,7,1983,7140.387789,16039,0,16039,23179.38779
sockeye,7,1984,6929.448123,16642,0,16642,23571.44812
sockeye,7,1985,13090.8118,12700,0,12700,25790.8118
sockeye,7,1986,8486.45023,26276,0,26276,34762.45023
sockeye,7,1987,7704.501901,24069,0,24069,31773.5019
sockeye,7,1988,17382.49302,2329,0,2329,19711.49302
sockeye,7,1989,14516.73665,7655,0,7655,22171.73665
sockeye,7,1990,6120.853278,15226,0,15226,21346.85328
sockeye,7,1991,6385.258236,15339,0,15339,21724.25824
sockeye,7,1992,5323.121192,5967,0,5967,11290.12119
sockeye,7,1993,5816.117327,6240,0,6240,12056.11733
sockeye,7,1994,8868.516313,13385,0,13385,22253.51631
sockeye,7,1995,2494.729724,1749,0,1749,4243.729724
sockeye,7,1996,11564.17005,530,0,530,12094.17005
sockeye,7,1997,11053.65308,1169,0,1169,12222.65308
sockeye,7,1998,10304.70598,138,0,138,10442.70598
sockeye,7,1999,2840.43943,5248,0,5248,8088.43943
sockeye,7,2000,20229.38006,18,0,18,20247.38006
sockeye,7,2001,7570.528035,262,0,262,7832.528035
sockeye,7,2002,10892.74311,202,0,202,11094.74311
sockeye,7,2003,13411.51161,811,0,811,14222.51161
sockeye,7,2004,12293.981,2305,0,2305,14598.981
sockeye,7,2005,8392.337263,78,0,78,8470.337263
sockeye,7,2006,13656.54538,14,0,14,13670.54538
sockeye,7,2007,10974.58269,3,0,3,10977.58269
sockeye,7,2008,15813.4811,0,0,0,15813.4811
sockeye,7,2009,20844.7419,14,0,14,20858.7419
sockeye,7,2010,24311.46569,0,0,0,24311.46569
sockeye,7,2011,15834.29663,6,0,6,15840.29663
sockeye,7,2012,13859.5704,1,0,1,13860.5704
sockeye,7,2013,32523.68973,4,0,4,32527.68973
sockeye,7,2014,23502.55301,38,0,38,23540.55301
sockeye,7,2015,10486.10953,22,0,22,10508.10953
sockeye,7,2016,10404.60449,229,0,229,10633.60449
sockeye,7,2017,,,,,
sockeye,8,1954,169237.3482,130442,0,130442,299679.3482
sockeye,8,1955,228197.0912,80852,0,80852,309049.0912
sockeye,8,1956,236031.5766,108564,0,108564,344595.5766
sockeye,8,1957,452063.4057,50532,0,50532,502595.4057
sockeye,8,1958,52394.18356,227744,0,227744,280138.1836
sockeye,8,1959,246420.9087,82627,0,82627,329047.9087
sockeye,8,1960,114056.0592,87010,0,87010,201066.0592
sockeye,8,1961,111529.5368,126612,0,126612,238141.5368
sockeye,8,1962,224480.3512,163960,0,163960,388440.3512
sockeye,8,1963,165792.6777,151844,0,151844,317636.6777
sockeye,8,1964,94178.10592,306644,0,306644,400822.1059
sockeye,8,1965,43618.17433,77800,0,77800,121418.1743
sockeye,8,1966,51762.55295,83127,0,83127,134889.553
sockeye,8,1967,112305.621,234861,0,234861,347166.621
sockeye,8,1968,27171.97745,214216,0,214216,241387.9775
sockeye,8,1969,120843.7945,43818,0,43818,164661.7945
sockeye,8,1970,80574.88898,101317,0,101317,181891.889
sockeye,8,1971,318569.9061,167920,0,167920,486489.9061
sockeye,8,1972,109460.2265,85948,0,85948,195408.2265
sockeye,8,1973,267368.1056,223567,0,223567,490935.1056
sockeye,8,1974,174128.186,129967,0,129967,304095.186
sockeye,8,1975,147316.0605,226050,0,226050,373366.0605
sockeye,8,1976,112872.1059,202812,0,202812,315684.1059
sockeye,8,1977,103181.4943,89367,0,89367,192548.4943
sockeye,8,1978,59339.28779,56305,0,56305,115644.2878
sockeye,8,1979,101684.0301,223766,0,223766,325450.0301
sockeye,8,1980,81807.90647,167139,0,167139,248946.9065
sockeye,8,1981,131920.1589,180821,0,180821,312741.1589
sockeye,8,1982,69394.39383,36848,0,36848,106242.3938
sockeye,8,1983,81869.51289,135495,0,135495,217364.5129
sockeye,8,1984,147427.6816,44020,0,44020,191447.6816
sockeye,8,1985,152242.8028,152162,0,152162,304404.8028
sockeye,8,1986,69705.9605,138161,0,138161,207866.9605
sockeye,8,1987,94744.59076,218489,0,218489,313233.5908
sockeye,8,1988,97718.63621,166668,0,166668,264386.6362
sockeye,8,1989,48179.53629,34738,0,34738,82917.53629
sockeye,8,1990,57851.62562,126025,0,126025,183876.6256
sockeye,8,1991,151888.7498,106254,0,106254,258142.7498
sockeye,8,1992,119273.3847,109572,0,109572,228845.3847
sockeye,8,1993,46465.91963,61894,0,61894,108359.9196
sockeye,8,1994,74959.12064,232676,0,232676,307635.1206
sockeye,8,1995,162576.3423,69932,0,69932,232508.3423
sockeye,8,1996,130184.6849,25928,0,25928,156112.6849
sockeye,8,1997,59118.66992,31542,0,31542,90660.66992
sockeye,8,1998,88678.00488,22385,0,22385,111063.0049
sockeye,8,1999,80069.96977,6006,0,6006,86075.96977
sockeye,8,2000,48292.83326,2556,0,2556,50848.83326
sockeye,8,2001,92974.64343,2402,0,2402,95376.64343
sockeye,8,2002,151817.9392,5793,0,5793,157610.9392
sockeye,8,2003,60047.39385,19181,0,19181,79228.39385
sockeye,8,2004,78741.39382,4982,0,4982,83723.39382
sockeye,8,2005,21099.08424,1089,0,1089,22188.08424
sockeye,8,2006,26231.29392,1189,0,1189,27420.29392
sockeye,8,2007,3974.729595,373,0,373,4347.729595
sockeye,8,2008,5001.18463,258,0,258,5259.18463
sockeye,8,2009,15629.26185,1071,0,1071,16700.26185
sockeye,8,2010,23941.36315,301,0,301,24242.36315
sockeye,8,2011,25062.29007,483,0,483,25545.29007
sockeye,8,2012,32605.26614,509,0,509,33114.26614
sockeye,8,2013,22922.58174,2320,0,2320,25242.58174
sockeye,8,2014,33742.04032,650,0,650,34392.04032
sockeye,8,2015,30351.10512,1811,0,1811,32162.10512
sockeye,8,2016,21712.71366,5295,0,5295,27007.71366
sockeye,8,2017,,,,,
sockeye,9,1954,471320.6119,575664,0,575664,1046984.612
sockeye,9,1955,587561.5335,584245,0,584245,1171806.533
sockeye,9,1956,696991.4636,1072332,0,1072332,1769323.464
sockeye,9,1957,648860.457,373976,0,373976,1022836.457
sockeye,9,1958,844562.9461,1017728,0,1017728,1862290.946
sockeye,9,1959,1337224.665,439441,0,439441,1776665.665
sockeye,9,1960,312397.4768,516503,0,516503,828900.4768
sockeye,9,1961,410929.8206,842960,0,842960,1253889.821
sockeye,9,1962,1223708.14,1035924,0,1035924,2259632.14
sockeye,9,1963,2928726.345,437459,0,437459,3366185.345
sockeye,9,1964,1695936.884,1068441,0,1068441,2764377.884
sockeye,9,1965,251692.1396,644983,0,644983,896675.1396
sockeye,9,1966,506283.7016,528227,0,528227,1034510.702
sockeye,9,1967,727640.9254,1106841,0,1106841,1834481.925
sockeye,9,1968,1680044.57,2777258,0,2777258,4457302.57
sockeye,9,1969,215681.3975,734441,0,734441,950122.3975
sockeye,9,1970,271304.4948,19206,0,19206,290510.4948
sockeye,9,1971,680645.084,402540,0,402540,1083185.084
sockeye,9,1972,472228.7441,379085,0,379085,851313.7441
sockeye,9,1973,2837913.125,1782297,0,1782297,4620210.125
sockeye,9,1974,1539284.079,119353,0,119353,1658637.079
sockeye,9,1975,1123813.598,40650,0,40650,1164463.598
sockeye,9,1976,751479.3956,617495,0,617495,1368974.396
sockeye,9,1977,486304.7932,667705,0,667705,1154009.793
sockeye,9,1978,876347.5731,585567,0,585567,1461914.573
sockeye,9,1979,703802.4551,28609,0,28609,732411.4551
sockeye,9,1980,826400.3021,858,0,858,827258.3021
sockeye,9,1981,1693666.553,99231,0,99231,1792897.553
sockeye,9,1982,1943402.908,39652,0,39652,1983054.908
sockeye,9,1983,1201004.835,36641,0,36641,1237645.835
sockeye,9,1984,627519.3503,54919,0,54919,682438.3503
sockeye,9,1985,1431329.864,188007,0,188007,1619336.864
sockeye,9,1986,1330413.673,338300,0,338300,1668713.673
sockeye,9,1987,988501.8998,403703,0,403703,1392204.9
sockeye,9,1988,853644.2681,377748,0,377748,1231392.268
sockeye,9,1989,518089.4202,65396,0,65396,583485.4202
sockeye,9,1990,733316.7516,235957,0,235957,969273.7516
sockeye,9,1991,552192.9732,168233,0,168233,720425.9732
sockeye,9,1992,842292.6156,522767,0,522767,1365059.616
sockeye,9,1993,553960.6421,85256,0,85256,639216.6421
sockeye,9,1994,202059.4145,48185,0,48185,250244.4145
sockeye,9,1995,236114.372,45760,0,45760,281874.372
sockeye,9,1996,140306.4249,0,0,0,140306.4249
sockeye,9,1997,557125.1782,0,0,0,557125.1782
sockeye,9,1998,124686.5511,0,0,0,124686.5511
sockeye,9,1999,6947.211331,0,0,0,6947.211331
sockeye,9,2000,67330.17245,0,0,0,67330.17245
sockeye,9,2001,80460.95298,0,0,0,80460.95298
sockeye,9,2002,229493.0288,0,0,0,229493.0288
sockeye,9,2003,243806.5234,0,0,0,243806.5234
sockeye,9,2004,306267.5845,0,0,0,306267.5845
sockeye,9,2005,447255.1086,0,0,0,447255.1086
sockeye,9,2006,234752.1737,0,0,0,234752.1737
sockeye,9,2007,254640.2689,0,0,0,254640.2689
sockeye,9,2008,198018.2262,0,0,0,198018.2262
sockeye,9,2009,153111.0889,0,0,0,153111.0889
sockeye,9,2010,249730.5589,0,0,0,249730.5589
sockeye,9,2011,1002592.289,0,0,0,1002592.289
